SIZE_BREAKDOWN_ID,PRODUCTION_ID,SIZE_BAND,QUANTITY
84322d37-0d5d-ed51-ed5d-4099d2941ad8,25f7fc8b-ac0c-9599-9b58-6f39e7f341c5,Large,38.02
92cf8d60-e65f-6f4b-0cfb-cbcb47058fa8,25f7fc8b-ac0c-9599-9b58-6f39e7f341c5,Small,6.89
3eff8ace-1e99-a61a-e907-8053a03ab809,25f7fc8b-ac0c-9599-9b58-6f39e7f341c5,PeeWee,35.23
274eafda-46b7-f9ea-e3ac-33ab9760aa5c,4d8ed68b-f2c5-2774-e160-a81362fb45b1,Jumbo,29.23
a58af84f-7742-7d23-8cee-d57dd72406f1,4d8ed68b-f2c5-2774-e160-a81362fb45b1,Extra Large,42.24
902c85b7-2d96-bfb4-eabc-853c338681c4,4d8ed68b-f2c5-2774-e160-a81362fb45b1,Large,4.75
e0159c0b-53a0-fde4-1d59-0e352e040db8,4d8ed68b-f2c5-2774-e160-a81362fb45b1,Medium,12.42
ce99765f-17d8-bf7e-dee0-fb6a13806a34,4d8ed68b-f2c5-2774-e160-a81362fb45b1,Small,9.37
7162a0ac-a1fa-958e-4d8f-155cf57e8f3c,4d8ed68b-f2c5-2774-e160-a81362fb45b1,PeeWee,32.53
9abbafd7-ee76-4777-632c-2e68eea55155,05388de7-7184-2de1-fddf-b0d80842e250,Large,1.92
6c9c634d-bea1-408b-62ff-49834b6fe58d,05388de7-7184-2de1-fddf-b0d80842e250,Medium,14.59
17322acf-7d35-0746-54c8-c1f18a5113ba,05388de7-7184-2de1-fddf-b0d80842e250,PeeWee,5.2
6fe87fb4-c45e-cbb2-a423-9bcd7da8c08d,c026ae30-3318-c022-bf3a-b9bceccd7f55,Jumbo,8.29
3a2dcee4-cb9d-fe7f-cf4f-e3c9f54213b3,c026ae30-3318-c022-bf3a-b9bceccd7f55,Extra Large,27.49
f95765c5-0c2d-b578-eadd-9b34134821f1,c026ae30-3318-c022-bf3a-b9bceccd7f55,Large,8.38
969b16dd-cc41-3326-db1a-2981e5187f9a,c026ae30-3318-c022-bf3a-b9bceccd7f55,Medium,14.65
bed2568a-83f1-a8ae-3714-b4f9f773b23f,c026ae30-3318-c022-bf3a-b9bceccd7f55,Small,23.71
22e0b344-45c1-e9ac-370f-b9cad9bfe0bb,c026ae30-3318-c022-bf3a-b9bceccd7f55,PeeWee,9.97
67728b93-2673-cbb4-0328-9b5587a7cf08,e6544aa3-a636-00c3-9c7f-aa05c1c76d60,Jumbo,47.81
cda86898-887a-c4b4-836e-4784b24f4127,e6544aa3-a636-00c3-9c7f-aa05c1c76d60,Extra Large,28.32
6851016b-eabc-bb25-63c1-02aa6c5e48e9,e6544aa3-a636-00c3-9c7f-aa05c1c76d60,Large,12.01
8a42c211-24d4-22de-86cc-edb31ea2fc9c,e6544aa3-a636-00c3-9c7f-aa05c1c76d60,Medium,39.2
d1190433-c2ee-4908-1305-52fe0a4f276e,e6544aa3-a636-00c3-9c7f-aa05c1c76d60,Small,27.59
ae520bc2-32ad-0d39-732e-7da9179225fa,e6544aa3-a636-00c3-9c7f-aa05c1c76d60,PeeWee,36.57
2e878275-cdc2-85fe-1890-284fbc652393,3d8f0096-be7f-99a5-9da1-8c41ea7f2400,Jumbo,10.73
c0b65dd4-877b-a227-f1d5-68cdf02bff32,3d8f0096-be7f-99a5-9da1-8c41ea7f2400,Large,21.7
10ea6148-4d90-8dfa-355d-2ca35d853750,3d8f0096-be7f-99a5-9da1-8c41ea7f2400,Medium,16.22
742a6af2-2ae5-9315-1c50-d1d3d15e77d2,3d8f0096-be7f-99a5-9da1-8c41ea7f2400,Small,18.98
f937de5d-8c3f-1c91-830f-2943cfc88a47,3d8f0096-be7f-99a5-9da1-8c41ea7f2400,PeeWee,11.55
d325779f-b50b-446d-3757-f75102d40c0f,662f0ac0-2667-0894-b4a9-9f8e83f2c29e,Jumbo,2.24
68f478a5-65f3-a366-f0a6-bdf6968e6cdd,662f0ac0-2667-0894-b4a9-9f8e83f2c29e,Extra Large,23.97
da170393-1815-16b8-1aa2-084416539530,662f0ac0-2667-0894-b4a9-9f8e83f2c29e,Large,8.07
6f45978f-5b92-7898-5bed-e5f8c20a3047,662f0ac0-2667-0894-b4a9-9f8e83f2c29e,Medium,22.21
7cc49ac5-9d6c-0e90-a723-dc7693ecc50b,662f0ac0-2667-0894-b4a9-9f8e83f2c29e,Small,23.47
78249b53-7a47-b74d-b4b9-7768a134646a,662f0ac0-2667-0894-b4a9-9f8e83f2c29e,PeeWee,22.97
7bf9b413-83a6-ac04-7963-929ee4216ab6,136da868-6479-1ce9-c08c-d541b02877c8,Jumbo,7.62
380eb81c-5f78-20a9-fed0-bbda1f446896,136da868-6479-1ce9-c08c-d541b02877c8,Extra Large,11.19
4a48a864-95f3-71af-11b9-c76733328c5f,136da868-6479-1ce9-c08c-d541b02877c8,Large,5.08
8e5043d3-8e43-6850-3394-444ec242da1e,136da868-6479-1ce9-c08c-d541b02877c8,Medium,16.3
6708a4c2-6a07-0f62-052c-dea08bd42519,136da868-6479-1ce9-c08c-d541b02877c8,Small,20.08
592483a6-6386-18f5-ce05-50002faf91d7,136da868-6479-1ce9-c08c-d541b02877c8,PeeWee,10.48
ff3d3819-2f92-01d8-17d8-48fe0779d1b5,a08a2d88-0a8b-7d3f-eea9-2d3449987b74,Jumbo,26.46
fe44b8bc-c1ce-6654-677f-b41ec6a83705,a08a2d88-0a8b-7d3f-eea9-2d3449987b74,Extra Large,53.7
1f5fc4ff-a608-189d-1f08-c36d8264418f,756e7f83-3883-1cc7-d8a5-a8709f2cdde1,Medium,11.19
aecdc7e7-4255-8769-7213-fb047f75b470,756e7f83-3883-1cc7-d8a5-a8709f2cdde1,Small,6.77
62e99adc-9049-4a04-4acf-be8d024c957f,756e7f83-3883-1cc7-d8a5-a8709f2cdde1,PeeWee,5.25
5c1659b9-68b1-fc5d-c6b8-7217a58bcdab,506d867e-3e53-5110-4ca7-256c26d8c268,Jumbo,9.68
9f7ea574-aba8-e6e8-56bc-1e6366682f3c,506d867e-3e53-5110-4ca7-256c26d8c268,Extra Large,13.3
475a1cfc-3274-b0fb-744c-a89c04e6ed63,506d867e-3e53-5110-4ca7-256c26d8c268,Medium,16.68
2d24d39b-d772-630c-9619-3bc917597bad,506d867e-3e53-5110-4ca7-256c26d8c268,Small,11.76
881e028a-209d-56bc-b2b1-eeee8474ece3,06eb043b-30ba-99ad-d4c1-eaad1a760a18,Jumbo,44.49
3a4ac7fa-0b8e-6456-0801-2da7afe73281,06eb043b-30ba-99ad-d4c1-eaad1a760a18,Large,37.71
6fab661a-f114-9c91-099a-a558c56877b5,06eb043b-30ba-99ad-d4c1-eaad1a760a18,Medium,17.65
cfff5351-1da2-844f-9807-85a00e30388f,06eb043b-30ba-99ad-d4c1-eaad1a760a18,Small,41.91
acb63887-8b32-7edb-e8f0-2fa391bb4cf1,6db9dce6-a7da-29cc-a837-9c8abc9ac354,Jumbo,31.48
aae048ee-5118-8b7f-a2b7-c1189af7d980,6db9dce6-a7da-29cc-a837-9c8abc9ac354,Extra Large,14.42
a254ca24-4409-27b3-7741-4b6667a445d8,6db9dce6-a7da-29cc-a837-9c8abc9ac354,Large,5.88
b19342e4-4c3c-3e2c-50d4-06b6315d3777,6db9dce6-a7da-29cc-a837-9c8abc9ac354,Small,34.25
2cedc7da-3f4c-f4d1-2e9d-4c3e8fbc43b4,6db9dce6-a7da-29cc-a837-9c8abc9ac354,PeeWee,19.98
b4d1c70a-9c66-f7aa-08fb-385dbb0d3642,1eef545b-d8f8-b8a7-4d18-69a8ede3cb2c,Extra Large,7.27
5d819256-7cbd-e95a-f299-4507b7f863cf,1eef545b-d8f8-b8a7-4d18-69a8ede3cb2c,Medium,19.63
39c01b67-226f-0e33-ff57-50135bde7984,998baf21-94a6-2381-abda-7354c9993ead,Jumbo,11.57
611e7eb4-1cf1-33ec-c439-4a33d9abe1df,998baf21-94a6-2381-abda-7354c9993ead,Extra Large,37.95
6bffc306-c5b4-69a8-e0d8-fcfcec01bd32,998baf21-94a6-2381-abda-7354c9993ead,Medium,15.35
edd37727-6d0f-e0fc-be7e-19022f6e625f,998baf21-94a6-2381-abda-7354c9993ead,Small,54.6
567ce11d-4b43-55b5-57b9-050f06841cee,db1ed5d6-62f8-9a91-f1c6-b43322264348,Extra Large,18.15
14b7cfad-b23d-ff47-859a-6f17465a52ec,db1ed5d6-62f8-9a91-f1c6-b43322264348,Large,9.8
fbc258e3-2529-7590-5aed-ba0c3a463e4a,db1ed5d6-62f8-9a91-f1c6-b43322264348,PeeWee,12.99
12c8c065-f3d1-4d84-f744-1c34398897c2,195f9757-6a7f-2f90-3ed0-6753ebee7b4b,Jumbo,4.63
c3fdcde1-5fec-e91a-2fbe-3afe447b558c,195f9757-6a7f-2f90-3ed0-6753ebee7b4b,Extra Large,5.49
bb7ac052-f1fd-7fb2-42ac-3b09f55d5c8e,195f9757-6a7f-2f90-3ed0-6753ebee7b4b,Medium,3.88
80db362f-9478-9758-7b07-03c2396526a5,195f9757-6a7f-2f90-3ed0-6753ebee7b4b,Small,7.49
7f06d8e3-dd14-afd5-9fb2-fabad6bb0e61,195f9757-6a7f-2f90-3ed0-6753ebee7b4b,PeeWee,10.02
9416b5df-88cb-382a-6bc2-b47af8dfc7a6,48fbd08a-a636-d9d9-fcc8-4773eefd9522,Jumbo,23.56
e9cfd305-56d1-ad41-8597-18708ea9306b,48fbd08a-a636-d9d9-fcc8-4773eefd9522,Extra Large,18.59
0d5a1489-c053-c1be-3213-bde9c662ae49,48fbd08a-a636-d9d9-fcc8-4773eefd9522,Large,60.77
d27d83f3-c30f-8cfb-919a-205fde9382ea,48fbd08a-a636-d9d9-fcc8-4773eefd9522,Medium,10.31
0d1ea555-428a-75a3-e069-69993a6e4297,48fbd08a-a636-d9d9-fcc8-4773eefd9522,Small,42.93
ebc037c7-b099-63f4-df03-1f4a0102e2a3,48fbd08a-a636-d9d9-fcc8-4773eefd9522,PeeWee,5.56
e65c5751-1b53-0fa5-d3dd-dfc165891859,43447800-867b-4802-9221-2f30e674186a,Jumbo,27.55
0f882e05-8b6d-38a5-4763-7a7645a31abb,43447800-867b-4802-9221-2f30e674186a,Large,20.8
7e30166a-7c08-78a9-bdb0-ddad9f037542,43447800-867b-4802-9221-2f30e674186a,Small,8.85
38066e50-fce1-4317-ab68-4aa1145891f2,ecdcc589-f7cf-970e-734f-3279db6213dd,Jumbo,24.01
8703a159-ef65-2b0c-a21a-2fc2a9377476,ecdcc589-f7cf-970e-734f-3279db6213dd,Extra Large,30.65
bdd997f1-8d96-25f0-12a8-797c76abac61,ecdcc589-f7cf-970e-734f-3279db6213dd,Large,15.01
a721d820-b3d8-98a2-2f3a-cd9f8d9b63fe,ecdcc589-f7cf-970e-734f-3279db6213dd,Small,26.88
1e972279-6f9e-2b78-a863-e6fcdc388634,ecdcc589-f7cf-970e-734f-3279db6213dd,PeeWee,8.84
dba5ec20-dfc7-5699-8c13-35c68779dcf1,196d1ab5-923d-38e7-4857-023d6cac758d,Jumbo,4.18
d1160365-5493-dc2c-27bf-c19a3333edcc,196d1ab5-923d-38e7-4857-023d6cac758d,Extra Large,6.24
04c16db7-2416-5849-cba0-b5edb0a2ccbd,196d1ab5-923d-38e7-4857-023d6cac758d,Large,10.54
ae50322a-3501-95c5-3107-6b69bcaa5d55,196d1ab5-923d-38e7-4857-023d6cac758d,Medium,12.72
872bfcca-673b-86ae-5fe8-0e225f49de27,196d1ab5-923d-38e7-4857-023d6cac758d,Small,3.5
5b08dec3-eef2-109f-1bd8-ce6c4349691a,9a33597d-c92e-07e0-8a68-84d6570e08db,Extra Large,44.89
d420c0bd-abf3-2970-4ab4-a7a7ea46a184,9a33597d-c92e-07e0-8a68-84d6570e08db,Large,33.22
d7524e4e-c1ee-d883-a06c-3938723d78f2,9a33597d-c92e-07e0-8a68-84d6570e08db,Medium,16.83
e775747b-6dba-7e58-d6ee-1e31b608e1df,9a33597d-c92e-07e0-8a68-84d6570e08db,Small,24.54
13750bf7-95e6-e469-b46b-ada19c3ff3a3,9a33597d-c92e-07e0-8a68-84d6570e08db,PeeWee,41.0
d554fbf2-8ea2-6135-c2b9-82e5693cb683,c851a1b5-59f8-54f7-95da-ed2e2577555f,Jumbo,33.25
0a5fbb64-5477-a093-d3c2-911418dc1cf9,c851a1b5-59f8-54f7-95da-ed2e2577555f,Extra Large,22.77
84412991-9658-debf-8b1e-9319bf775607,c851a1b5-59f8-54f7-95da-ed2e2577555f,Large,25.11
9c48541b-6029-a970-e493-472b93afc92a,c851a1b5-59f8-54f7-95da-ed2e2577555f,Medium,15.28
55ea04aa-c58c-daf0-06c0-f07b6b0427d8,c851a1b5-59f8-54f7-95da-ed2e2577555f,Small,39.84
a2dd9c58-9d1e-0b25-face-efea047e3481,c851a1b5-59f8-54f7-95da-ed2e2577555f,PeeWee,17.05
cd54ea6d-8996-357a-e92d-27d7fd4f1f17,2f0dcf09-fb53-5d13-76a5-829e49504884,Jumbo,19.32
8b95c77e-d362-b427-8391-0bf549d00ef0,2f0dcf09-fb53-5d13-76a5-829e49504884,Extra Large,6.16
92e81cd4-02c3-42b9-a225-46e0388846f3,2f0dcf09-fb53-5d13-76a5-829e49504884,Large,20.69
c4b94629-ef2f-2cfd-144a-2fe2f3ff0330,2f0dcf09-fb53-5d13-76a5-829e49504884,Medium,17.18
b53806c8-2313-b000-1fad-e7a86b684e4f,2f0dcf09-fb53-5d13-76a5-829e49504884,Small,25.34
62eddae3-c88f-6208-aeb3-3e2603b948c2,2f0dcf09-fb53-5d13-76a5-829e49504884,PeeWee,19.08
9eeed28d-669f-b4c7-1686-66d79d8d8a72,6ac8d16f-578f-d04f-a724-83c05a1a9e62,Jumbo,27.95
2c936a6e-4c12-15be-d9ff-8e2936be69dc,6ac8d16f-578f-d04f-a724-83c05a1a9e62,Extra Large,8.73
452e291b-7cfa-e4a5-a9ef-7a7904df4fee,6ac8d16f-578f-d04f-a724-83c05a1a9e62,Large,12.11
01201e30-071f-0cb0-6161-13938ea224ed,6ac8d16f-578f-d04f-a724-83c05a1a9e62,Medium,28.9
40f8b6d5-844d-8a31-9187-f2bb56605fd2,6ac8d16f-578f-d04f-a724-83c05a1a9e62,Small,28.08
d7d39b9c-7823-ad90-950f-d94dd6fc5699,00421d4c-6d7f-e83a-0635-ff21cc36275a,Jumbo,30.18
46647f30-62f7-897f-fd8d-8de77fbeade2,00421d4c-6d7f-e83a-0635-ff21cc36275a,Extra Large,8.53
172481ae-7108-5ac6-62aa-e7758d85571f,252b6f68-1340-c871-934b-81aaed543e93,Jumbo,22.32
8d0300bf-fe3f-cf0b-f35a-6dc700d66b87,252b6f68-1340-c871-934b-81aaed543e93,Extra Large,4.0
11d69a55-ad62-c3b3-56f9-4f44d2c6440b,252b6f68-1340-c871-934b-81aaed543e93,Medium,4.47
78a7a315-0079-37a0-9e30-302407479966,252b6f68-1340-c871-934b-81aaed543e93,Small,20.07
bfa859a2-70a4-6c37-d2b0-29f21d23c59b,6eaccc81-e0d5-ad59-96dc-7df912881fbc,Jumbo,20.88
2ab9e197-ce7e-5713-e863-5c28c8894bca,6eaccc81-e0d5-ad59-96dc-7df912881fbc,Extra Large,40.43
566a67c7-ab68-cdb6-e784-fdaea8241300,6eaccc81-e0d5-ad59-96dc-7df912881fbc,Small,45.12
356300bf-cf45-381c-8b53-8c51d1a4a5a5,6eaccc81-e0d5-ad59-96dc-7df912881fbc,PeeWee,52.55
39d4fa0d-ed67-bff5-0b27-0b0e851120d3,828aa81a-cf2d-9aae-0fc3-f046c866830b,Jumbo,7.45
95a9126b-75ff-a402-97a8-78ee5a5cce47,828aa81a-cf2d-9aae-0fc3-f046c866830b,Extra Large,25.25
6bcaaa0a-0042-431e-f0eb-7208360558c6,828aa81a-cf2d-9aae-0fc3-f046c866830b,Large,6.74
917c2419-bddb-0fb7-12df-175e8cfa7c01,828aa81a-cf2d-9aae-0fc3-f046c866830b,Medium,13.79
31d795a5-07eb-4936-d6bd-4a38006e1416,828aa81a-cf2d-9aae-0fc3-f046c866830b,Small,6.32
a85f6353-7b00-810e-9f20-4e7ec5b4e1fb,828aa81a-cf2d-9aae-0fc3-f046c866830b,PeeWee,15.75
f2e50e0b-e652-ea5d-7e2e-97d702048836,b871b3e9-8dc6-db99-3ce8-70d717aa6082,Jumbo,11.93
d00a724e-c802-9f4b-ca67-cac74b00f882,b871b3e9-8dc6-db99-3ce8-70d717aa6082,Medium,10.72
894d07d7-5000-aabe-5c1d-087969a35d8f,b871b3e9-8dc6-db99-3ce8-70d717aa6082,Small,4.51
ceae0dde-07c8-c9fc-11ac-29b60cc6a731,b871b3e9-8dc6-db99-3ce8-70d717aa6082,PeeWee,10.77
f3b1ded7-5c6f-b148-eb9b-12b17dac401c,a8caaee8-317d-5555-8da3-b4796cbcc287,Jumbo,45.71
89feb930-1088-1c7e-ee83-155d397ab894,a8caaee8-317d-5555-8da3-b4796cbcc287,Large,33.64
5e42e277-3ccd-21e6-e62e-f23f2951a540,a8caaee8-317d-5555-8da3-b4796cbcc287,Medium,26.01
b6dde0fe-2aa3-1d07-ca32-e4b47b76e353,a8caaee8-317d-5555-8da3-b4796cbcc287,Small,46.55
a3fe6f06-e116-69e1-e832-e465b4c279aa,a8caaee8-317d-5555-8da3-b4796cbcc287,PeeWee,27.45
8b9fdb07-f86e-845d-d3b6-2bc9fbde5945,6e7ba8cd-878f-18fa-5cc9-d7c365e88d69,Jumbo,24.57
9069a1b0-393b-6b58-84ed-9b6615bf5872,6e7ba8cd-878f-18fa-5cc9-d7c365e88d69,Extra Large,4.27
e1114b53-1a15-31d6-af7a-5c44fe87d73e,6e7ba8cd-878f-18fa-5cc9-d7c365e88d69,Medium,17.85
97f33299-288f-2b38-d0d9-b98d9d181110,6e7ba8cd-878f-18fa-5cc9-d7c365e88d69,Small,28.43
a5028f02-db4a-060f-c397-10323917c6c2,6e7ba8cd-878f-18fa-5cc9-d7c365e88d69,PeeWee,5.95
42782a33-73c7-0a55-ec0e-96ae451b91a0,b0560e52-142d-eef1-1348-0db459cac2a8,Jumbo,34.84
dae6af4e-ad97-96e0-3d58-eb7b9ed96059,b0560e52-142d-eef1-1348-0db459cac2a8,Extra Large,50.52
130f639c-b3d7-e604-6162-1fdf50548a44,b0560e52-142d-eef1-1348-0db459cac2a8,Large,14.35
33eef3a3-5ff2-35d4-07b0-010d329d41db,b0560e52-142d-eef1-1348-0db459cac2a8,Medium,47.24
26cc3205-631d-d5aa-93c9-6cb580bfee1c,a8f8ed3d-bd66-760f-9ca2-0a6fd9d3992c,Jumbo,30.04
9ece4d61-05e1-8b44-b1a1-56b5a6af25d7,a8f8ed3d-bd66-760f-9ca2-0a6fd9d3992c,Extra Large,36.44
2b6b2179-b01c-bb58-cda3-d09855cb08e6,a8f8ed3d-bd66-760f-9ca2-0a6fd9d3992c,Large,20.74
1cb4713b-da00-c1c8-89ed-0547bd1fbbd2,a8f8ed3d-bd66-760f-9ca2-0a6fd9d3992c,Medium,7.19
41fd6ac7-b8eb-4dac-b0af-c0482f4cb792,a8f8ed3d-bd66-760f-9ca2-0a6fd9d3992c,Small,8.18
9052685e-b61a-99b2-b39e-db7ebfb12b4c,1519f581-9c5a-04c9-db97-2e37a0305645,Jumbo,43.5
6e350f1a-dfaa-3e9f-1741-f2993bfd416c,1519f581-9c5a-04c9-db97-2e37a0305645,Extra Large,35.21
a1905bb3-cce7-8b63-9dd4-4dab0d1ec7f3,1519f581-9c5a-04c9-db97-2e37a0305645,Large,34.09
a9f2c337-4065-deb2-02f4-4481de4ff899,1519f581-9c5a-04c9-db97-2e37a0305645,Medium,24.93
1c4d0d64-810f-edfa-1a2b-471d58b6a1a4,1519f581-9c5a-04c9-db97-2e37a0305645,Small,47.85
13987701-dcfd-5478-3601-4e1c3a25b786,1519f581-9c5a-04c9-db97-2e37a0305645,PeeWee,28.51
91b7c742-aef0-9bc4-6c0b-67dda2265de3,2581c8cd-558a-e380-8de5-0a5b3e7c7c94,Jumbo,33.16
87c9efc1-da90-40af-2d13-4ac30289b98e,2581c8cd-558a-e380-8de5-0a5b3e7c7c94,Large,39.24
e9cfe1a7-0c50-40a3-da83-3d98b0e17d9d,2581c8cd-558a-e380-8de5-0a5b3e7c7c94,Medium,10.41
5e7593f4-3aa9-516d-2d1a-1cb79e4829d5,2581c8cd-558a-e380-8de5-0a5b3e7c7c94,Small,17.83
d240c72d-bb82-e719-f00d-37ed48fe828e,2581c8cd-558a-e380-8de5-0a5b3e7c7c94,PeeWee,38.47
0fb6e98f-6f67-f242-4ca9-6c4f77461ddb,797c5aa0-5a00-9d52-c8ab-c6403208b902,Extra Large,1.97
9ab48635-18f8-7581-a40d-270ad22733f7,797c5aa0-5a00-9d52-c8ab-c6403208b902,Medium,12.72
04598a01-5ad2-5d3f-1601-73aa505af5f4,797c5aa0-5a00-9d52-c8ab-c6403208b902,Small,12.11
2e2a1794-8a0a-05d4-4df2-42e26873fb51,797c5aa0-5a00-9d52-c8ab-c6403208b902,PeeWee,8.98
47f5eecc-7f74-846e-aa2b-e45ee8bd7280,31a4cb1a-5248-37f5-247c-78515126008f,Jumbo,10.26
c9b92dc3-ad4a-d2e1-ac6d-05c1982e976a,31a4cb1a-5248-37f5-247c-78515126008f,Large,29.91
b3f27cb0-a8e5-4fb0-98c8-20d60f8713cd,31a4cb1a-5248-37f5-247c-78515126008f,Small,11.92
5bf11eda-f95f-7926-a587-55d1fb0e0174,31a4cb1a-5248-37f5-247c-78515126008f,PeeWee,7.38
8347f3d4-317b-7bdb-9c8d-ddfe64c83a37,45112d15-d72d-f609-934a-71fd4168d57e,Jumbo,18.34
4cf203a3-93c1-2b09-9fca-e3566174bf65,45112d15-d72d-f609-934a-71fd4168d57e,Extra Large,2.35
b0c8a272-9f32-6fb5-1428-c5b90f1ea089,45112d15-d72d-f609-934a-71fd4168d57e,Large,25.39
39a48e19-531d-be8c-dd2c-c4c91bb26253,45112d15-d72d-f609-934a-71fd4168d57e,Medium,26.78
4e34a644-8eb1-b9ef-e2be-d76daa6ba5e6,45112d15-d72d-f609-934a-71fd4168d57e,Small,30.12
9c840fb5-3726-9bc4-0d99-14180f6eb2c8,bd370054-6445-58a7-2196-646aab6c501f,Jumbo,16.79
6731e8c9-f46f-7632-a265-381d450fb4dd,bd370054-6445-58a7-2196-646aab6c501f,Extra Large,19.74
b6857a50-0726-d41d-8ac8-bb02b50704e1,bd370054-6445-58a7-2196-646aab6c501f,Large,24.17
6df67a27-1363-1482-f5eb-026f83f2eb95,bd370054-6445-58a7-2196-646aab6c501f,PeeWee,21.45
4e1438a9-6dc3-8f95-2c01-ae991ded32bf,aa94d541-a583-fe7b-e668-e117d8cd9a2a,Jumbo,9.25
c5e12503-1df2-fc85-8015-a3d9bea3736c,aa94d541-a583-fe7b-e668-e117d8cd9a2a,Large,19.26
dfd9c324-d8a5-6b43-9262-330dd6334069,aa94d541-a583-fe7b-e668-e117d8cd9a2a,Medium,14.53
8586c426-46bc-2e07-8e55-edb0faf3b443,aa94d541-a583-fe7b-e668-e117d8cd9a2a,Small,12.82
af2c8969-3a52-72bc-fe3e-80d106f75fdc,366e3291-d9d1-6a52-e3c7-99e5358475d4,Jumbo,15.08
992815db-6f1e-3bae-b08d-959fb4b0c13f,366e3291-d9d1-6a52-e3c7-99e5358475d4,Large,17.59
98d99790-85ff-4654-8009-461bbb88d65d,366e3291-d9d1-6a52-e3c7-99e5358475d4,Medium,25.35
2703ab8f-62d0-1eba-3c55-04e3cbb50c44,366e3291-d9d1-6a52-e3c7-99e5358475d4,Small,11.55
e3908ccf-80bf-783c-d6ff-e1985f4972ba,366e3291-d9d1-6a52-e3c7-99e5358475d4,PeeWee,26.22
3ff48762-044e-55c9-ac6c-25667c230575,a7bd4b67-262e-0859-896c-45111e7d06f8,Extra Large,15.7
a14657ce-591d-7834-5562-e9ca5d449c36,a7bd4b67-262e-0859-896c-45111e7d06f8,Large,14.56
c34930d7-456f-5bb9-3916-126cca928c93,a7bd4b67-262e-0859-896c-45111e7d06f8,Small,25.57
eb929d5c-c4bc-0dc7-af44-62e601d8ea41,a7bd4b67-262e-0859-896c-45111e7d06f8,PeeWee,43.47
aa81c4c6-854d-522f-b39f-32e9d209c23e,9be14de3-17d6-eeb4-f037-b123b1271b96,Jumbo,3.52
04acc318-e11a-b23a-2ba1-42038626201f,9be14de3-17d6-eeb4-f037-b123b1271b96,Extra Large,38.25
04cd57cc-5c42-affb-5975-1177bec366a0,9be14de3-17d6-eeb4-f037-b123b1271b96,Large,11.96
51f16f52-8311-9d3f-71ca-7eed2f0d1e9b,9be14de3-17d6-eeb4-f037-b123b1271b96,Medium,17.56
76e36733-11b6-9d5d-1afe-ff480a2a39d7,9be14de3-17d6-eeb4-f037-b123b1271b96,Small,15.95
af98fef8-3bc8-5ce0-b10c-de53c424e758,9be14de3-17d6-eeb4-f037-b123b1271b96,PeeWee,6.29
72a2c1df-d3ba-adcd-ace5-8fe3cb41730b,d22c6f70-0439-7420-e652-820902f9c977,Jumbo,25.07
cf44f9a1-7601-2d8a-2f38-8294be5ef46b,d22c6f70-0439-7420-e652-820902f9c977,Medium,19.82
9ff5bb8d-c64e-676b-761b-c2d014633aa1,d22c6f70-0439-7420-e652-820902f9c977,Small,19.72
5bd91aaa-3809-a9e5-8a5b-21978f3c54e4,d22c6f70-0439-7420-e652-820902f9c977,PeeWee,42.81
d494a34d-6498-abbd-9376-2a7a3231eae0,65ec8783-243b-e2e7-4477-7a775a586835,Extra Large,18.97
735199a9-2bd3-df02-654d-7cd4591d343b,65ec8783-243b-e2e7-4477-7a775a586835,Small,30.76
5175be66-5f10-6d76-8230-dc0d9a666e1a,65ec8783-243b-e2e7-4477-7a775a586835,PeeWee,30.75
2a49530b-a882-28b1-4e09-8df258e85f67,4f666d21-a93e-1ada-e82b-d51ae0c63f1c,Jumbo,29.64
8df088d5-aa4c-5314-207b-cc4493b1fd1d,4f666d21-a93e-1ada-e82b-d51ae0c63f1c,Extra Large,24.13
db2ea706-cc5c-2e2c-6b88-c63c1087409a,4f666d21-a93e-1ada-e82b-d51ae0c63f1c,Small,45.13
29ea7012-1389-0b70-7ef4-0f20618c4b60,749a5d58-56a5-cf5f-d228-bb4dad7e3a70,Jumbo,36.28
544378ea-c03b-8db8-dc29-22f2983d30eb,749a5d58-56a5-cf5f-d228-bb4dad7e3a70,Extra Large,10.56
b7bb0685-b9ee-61ab-459c-f30dfe9f6465,749a5d58-56a5-cf5f-d228-bb4dad7e3a70,Medium,34.22
89e88f38-70cb-f61a-8334-ed20e43718df,749a5d58-56a5-cf5f-d228-bb4dad7e3a70,Small,14.64
c91ab050-9bdd-ef25-d98b-bfdd9613492b,749a5d58-56a5-cf5f-d228-bb4dad7e3a70,PeeWee,83.1
bba781ec-ae6a-e9e9-7f03-e470477464ea,9073a242-eb74-c3f0-c1ea-e68fba999416,Jumbo,27.37
0cb9d5fb-a9b3-834a-a093-1788e69e3e2c,9073a242-eb74-c3f0-c1ea-e68fba999416,Extra Large,18.4
cfa71f8a-66e0-1447-46c1-d97e872fb85d,9073a242-eb74-c3f0-c1ea-e68fba999416,Medium,10.58
c47d01ac-07fa-ec23-d3f7-04159ae350d6,9073a242-eb74-c3f0-c1ea-e68fba999416,PeeWee,17.02
9c14c2e3-9739-9d98-089b-9420f02510d7,6db2ec67-e33f-2feb-b2e1-73822a2389da,Jumbo,19.54
7bb1a034-a20c-4369-926a-f747815a93d6,6db2ec67-e33f-2feb-b2e1-73822a2389da,Extra Large,40.32
528d7083-686e-da36-deca-a1d93237936e,6db2ec67-e33f-2feb-b2e1-73822a2389da,Large,40.4
