FLOCK_ID,FLOCK_NUMBER,ACCOUNT_ID,FACILITY_ID,FACILITY_DETAIL_ID,QUOTA_ID,FLOCK_QUOTA_TYPE,STATUS,PERMIT_NUMBER,PERMIT_DATE,HATCH_DATE,DATE_ORDERED,BIRD_COUNT,EGG_COLOUR,PLACEMENT_DATE,EST_DISPOSAL,DISPOSAL_DATE,BIRDS_DISPOSED,COMMENTS
DEV_MIGRATION_FL_00161,DM-FLOCK-00161,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00033,DEV_MIGRATION_D_00033,DEV_MIGRATION_Q_00033,Egg Production,Active,DM-PERMIT-00161,2025-01-01,2025-01-15,2024-12-01,1161,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00162,DM-FLOCK-00162,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00034,DEV_MIGRATION_D_00134,DEV_MIGRATION_Q_00034,Egg Production,Active,DM-PERMIT-00162,2025-01-01,2025-01-15,2024-12-01,1162,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00163,DM-FLOCK-00163,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00033,DEV_MIGRATION_D_00033,DEV_MIGRATION_Q_00033,Egg Production,Active,DM-PERMIT-00163,2025-01-01,2025-01-15,2024-12-01,1163,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00164,DM-FLOCK-00164,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00034,DEV_MIGRATION_D_00134,DEV_MIGRATION_Q_00034,Egg Production,Active,DM-PERMIT-00164,2025-01-01,2025-01-15,2024-12-01,1164,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00165,DM-FLOCK-00165,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00033,DEV_MIGRATION_D_00033,DEV_MIGRATION_Q_00033,Egg Production,Active,DM-PERMIT-00165,2025-01-01,2025-01-15,2024-12-01,1165,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00166,DM-FLOCK-00166,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00034,DEV_MIGRATION_D_00134,DEV_MIGRATION_Q_00034,Egg Production,Active,DM-PERMIT-00166,2025-01-01,2025-01-15,2024-12-01,1166,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00167,DM-FLOCK-00167,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00033,DEV_MIGRATION_D_00033,DEV_MIGRATION_Q_00033,Egg Production,Active,DM-PERMIT-00167,2025-01-01,2025-01-15,2024-12-01,1167,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00168,DM-FLOCK-00168,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00034,DEV_MIGRATION_D_00134,DEV_MIGRATION_Q_00034,Egg Production,Active,DM-PERMIT-00168,2025-01-01,2025-01-15,2024-12-01,1168,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00169,DM-FLOCK-00169,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00033,DEV_MIGRATION_D_00033,DEV_MIGRATION_Q_00033,Egg Production,Active,DM-PERMIT-00169,2025-01-01,2025-01-15,2024-12-01,1169,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00170,DM-FLOCK-00170,DEV_MIGRATION_A_00017,DEV_MIGRATION_F_00034,DEV_MIGRATION_D_00134,DEV_MIGRATION_Q_00034,Egg Production,Active,DM-PERMIT-00170,2025-01-01,2025-01-15,2024-12-01,1170,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00171,DM-FLOCK-00171,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00035,DEV_MIGRATION_D_00035,DEV_MIGRATION_Q_00035,Egg Production,Active,DM-PERMIT-00171,2025-01-01,2025-01-15,2024-12-01,1171,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00172,DM-FLOCK-00172,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00036,DEV_MIGRATION_D_00136,DEV_MIGRATION_Q_00036,Egg Production,Active,DM-PERMIT-00172,2025-01-01,2025-01-15,2024-12-01,1172,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00173,DM-FLOCK-00173,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00035,DEV_MIGRATION_D_00035,DEV_MIGRATION_Q_00035,Egg Production,Active,DM-PERMIT-00173,2025-01-01,2025-01-15,2024-12-01,1173,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00174,DM-FLOCK-00174,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00036,DEV_MIGRATION_D_00136,DEV_MIGRATION_Q_00036,Egg Production,Active,DM-PERMIT-00174,2025-01-01,2025-01-15,2024-12-01,1174,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00175,DM-FLOCK-00175,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00035,DEV_MIGRATION_D_00035,DEV_MIGRATION_Q_00035,Egg Production,Active,DM-PERMIT-00175,2025-01-01,2025-01-15,2024-12-01,1175,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00176,DM-FLOCK-00176,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00036,DEV_MIGRATION_D_00136,DEV_MIGRATION_Q_00036,Egg Production,Active,DM-PERMIT-00176,2025-01-01,2025-01-15,2024-12-01,1176,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00177,DM-FLOCK-00177,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00035,DEV_MIGRATION_D_00035,DEV_MIGRATION_Q_00035,Egg Production,Active,DM-PERMIT-00177,2025-01-01,2025-01-15,2024-12-01,1177,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00178,DM-FLOCK-00178,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00036,DEV_MIGRATION_D_00136,DEV_MIGRATION_Q_00036,Egg Production,Active,DM-PERMIT-00178,2025-01-01,2025-01-15,2024-12-01,1178,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00179,DM-FLOCK-00179,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00035,DEV_MIGRATION_D_00035,DEV_MIGRATION_Q_00035,Egg Production,Active,DM-PERMIT-00179,2025-01-01,2025-01-15,2024-12-01,1179,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00180,DM-FLOCK-00180,DEV_MIGRATION_A_00018,DEV_MIGRATION_F_00036,DEV_MIGRATION_D_00136,DEV_MIGRATION_Q_00036,Egg Production,Active,DM-PERMIT-00180,2025-01-01,2025-01-15,2024-12-01,1180,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00181,DM-FLOCK-00181,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00037,DEV_MIGRATION_D_00037,DEV_MIGRATION_Q_00037,Egg Production,Active,DM-PERMIT-00181,2025-01-01,2025-01-15,2024-12-01,1181,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00182,DM-FLOCK-00182,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00038,DEV_MIGRATION_D_00138,DEV_MIGRATION_Q_00038,Egg Production,Active,DM-PERMIT-00182,2025-01-01,2025-01-15,2024-12-01,1182,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00183,DM-FLOCK-00183,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00037,DEV_MIGRATION_D_00037,DEV_MIGRATION_Q_00037,Egg Production,Active,DM-PERMIT-00183,2025-01-01,2025-01-15,2024-12-01,1183,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00184,DM-FLOCK-00184,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00038,DEV_MIGRATION_D_00138,DEV_MIGRATION_Q_00038,Egg Production,Active,DM-PERMIT-00184,2025-01-01,2025-01-15,2024-12-01,1184,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00185,DM-FLOCK-00185,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00037,DEV_MIGRATION_D_00037,DEV_MIGRATION_Q_00037,Egg Production,Active,DM-PERMIT-00185,2025-01-01,2025-01-15,2024-12-01,1185,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00186,DM-FLOCK-00186,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00038,DEV_MIGRATION_D_00138,DEV_MIGRATION_Q_00038,Egg Production,Active,DM-PERMIT-00186,2025-01-01,2025-01-15,2024-12-01,1186,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00187,DM-FLOCK-00187,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00037,DEV_MIGRATION_D_00037,DEV_MIGRATION_Q_00037,Egg Production,Active,DM-PERMIT-00187,2025-01-01,2025-01-15,2024-12-01,1187,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00188,DM-FLOCK-00188,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00038,DEV_MIGRATION_D_00138,DEV_MIGRATION_Q_00038,Egg Production,Active,DM-PERMIT-00188,2025-01-01,2025-01-15,2024-12-01,1188,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00189,DM-FLOCK-00189,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00037,DEV_MIGRATION_D_00037,DEV_MIGRATION_Q_00037,Egg Production,Active,DM-PERMIT-00189,2025-01-01,2025-01-15,2024-12-01,1189,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00190,DM-FLOCK-00190,DEV_MIGRATION_A_00019,DEV_MIGRATION_F_00038,DEV_MIGRATION_D_00138,DEV_MIGRATION_Q_00038,Egg Production,Active,DM-PERMIT-00190,2025-01-01,2025-01-15,2024-12-01,1190,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00191,DM-FLOCK-00191,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00039,DEV_MIGRATION_D_00039,DEV_MIGRATION_Q_00039,Egg Production,Active,DM-PERMIT-00191,2025-01-01,2025-01-15,2024-12-01,1191,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00192,DM-FLOCK-00192,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00040,DEV_MIGRATION_D_00140,DEV_MIGRATION_Q_00040,Egg Production,Active,DM-PERMIT-00192,2025-01-01,2025-01-15,2024-12-01,1192,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00193,DM-FLOCK-00193,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00039,DEV_MIGRATION_D_00039,DEV_MIGRATION_Q_00039,Egg Production,Active,DM-PERMIT-00193,2025-01-01,2025-01-15,2024-12-01,1193,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00194,DM-FLOCK-00194,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00040,DEV_MIGRATION_D_00140,DEV_MIGRATION_Q_00040,Egg Production,Active,DM-PERMIT-00194,2025-01-01,2025-01-15,2024-12-01,1194,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00195,DM-FLOCK-00195,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00039,DEV_MIGRATION_D_00039,DEV_MIGRATION_Q_00039,Egg Production,Active,DM-PERMIT-00195,2025-01-01,2025-01-15,2024-12-01,1195,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00196,DM-FLOCK-00196,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00040,DEV_MIGRATION_D_00140,DEV_MIGRATION_Q_00040,Egg Production,Active,DM-PERMIT-00196,2025-01-01,2025-01-15,2024-12-01,1196,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00197,DM-FLOCK-00197,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00039,DEV_MIGRATION_D_00039,DEV_MIGRATION_Q_00039,Egg Production,Active,DM-PERMIT-00197,2025-01-01,2025-01-15,2024-12-01,1197,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00198,DM-FLOCK-00198,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00040,DEV_MIGRATION_D_00140,DEV_MIGRATION_Q_00040,Egg Production,Active,DM-PERMIT-00198,2025-01-01,2025-01-15,2024-12-01,1198,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00199,DM-FLOCK-00199,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00039,DEV_MIGRATION_D_00039,DEV_MIGRATION_Q_00039,Egg Production,Active,DM-PERMIT-00199,2025-01-01,2025-01-15,2024-12-01,1199,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00200,DM-FLOCK-00200,DEV_MIGRATION_A_00020,DEV_MIGRATION_F_00040,DEV_MIGRATION_D_00140,DEV_MIGRATION_Q_00040,Egg Production,Active,DM-PERMIT-00200,2025-01-01,2025-01-15,2024-12-01,1200,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00201,DM-FLOCK-00201,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00041,DEV_MIGRATION_D_00041,DEV_MIGRATION_Q_00041,Egg Production,Active,DM-PERMIT-00201,2025-01-01,2025-01-15,2024-12-01,1201,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00202,DM-FLOCK-00202,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00042,DEV_MIGRATION_D_00142,DEV_MIGRATION_Q_00042,Egg Production,Active,DM-PERMIT-00202,2025-01-01,2025-01-15,2024-12-01,1202,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00203,DM-FLOCK-00203,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00041,DEV_MIGRATION_D_00041,DEV_MIGRATION_Q_00041,Egg Production,Active,DM-PERMIT-00203,2025-01-01,2025-01-15,2024-12-01,1203,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00204,DM-FLOCK-00204,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00042,DEV_MIGRATION_D_00142,DEV_MIGRATION_Q_00042,Egg Production,Active,DM-PERMIT-00204,2025-01-01,2025-01-15,2024-12-01,1204,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00205,DM-FLOCK-00205,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00041,DEV_MIGRATION_D_00041,DEV_MIGRATION_Q_00041,Egg Production,Active,DM-PERMIT-00205,2025-01-01,2025-01-15,2024-12-01,1205,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00206,DM-FLOCK-00206,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00042,DEV_MIGRATION_D_00142,DEV_MIGRATION_Q_00042,Egg Production,Active,DM-PERMIT-00206,2025-01-01,2025-01-15,2024-12-01,1206,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00207,DM-FLOCK-00207,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00041,DEV_MIGRATION_D_00041,DEV_MIGRATION_Q_00041,Egg Production,Active,DM-PERMIT-00207,2025-01-01,2025-01-15,2024-12-01,1207,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00208,DM-FLOCK-00208,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00042,DEV_MIGRATION_D_00142,DEV_MIGRATION_Q_00042,Egg Production,Active,DM-PERMIT-00208,2025-01-01,2025-01-15,2024-12-01,1208,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00209,DM-FLOCK-00209,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00041,DEV_MIGRATION_D_00041,DEV_MIGRATION_Q_00041,Egg Production,Active,DM-PERMIT-00209,2025-01-01,2025-01-15,2024-12-01,1209,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00210,DM-FLOCK-00210,DEV_MIGRATION_A_00021,DEV_MIGRATION_F_00042,DEV_MIGRATION_D_00142,DEV_MIGRATION_Q_00042,Egg Production,Active,DM-PERMIT-00210,2025-01-01,2025-01-15,2024-12-01,1210,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00211,DM-FLOCK-00211,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00043,DEV_MIGRATION_D_00043,DEV_MIGRATION_Q_00043,Egg Production,Active,DM-PERMIT-00211,2025-01-01,2025-01-15,2024-12-01,1211,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00212,DM-FLOCK-00212,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00044,DEV_MIGRATION_D_00144,DEV_MIGRATION_Q_00044,Egg Production,Active,DM-PERMIT-00212,2025-01-01,2025-01-15,2024-12-01,1212,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00213,DM-FLOCK-00213,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00043,DEV_MIGRATION_D_00043,DEV_MIGRATION_Q_00043,Egg Production,Active,DM-PERMIT-00213,2025-01-01,2025-01-15,2024-12-01,1213,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00214,DM-FLOCK-00214,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00044,DEV_MIGRATION_D_00144,DEV_MIGRATION_Q_00044,Egg Production,Active,DM-PERMIT-00214,2025-01-01,2025-01-15,2024-12-01,1214,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00215,DM-FLOCK-00215,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00043,DEV_MIGRATION_D_00043,DEV_MIGRATION_Q_00043,Egg Production,Active,DM-PERMIT-00215,2025-01-01,2025-01-15,2024-12-01,1215,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00216,DM-FLOCK-00216,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00044,DEV_MIGRATION_D_00144,DEV_MIGRATION_Q_00044,Egg Production,Active,DM-PERMIT-00216,2025-01-01,2025-01-15,2024-12-01,1216,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00217,DM-FLOCK-00217,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00043,DEV_MIGRATION_D_00043,DEV_MIGRATION_Q_00043,Egg Production,Active,DM-PERMIT-00217,2025-01-01,2025-01-15,2024-12-01,1217,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00218,DM-FLOCK-00218,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00044,DEV_MIGRATION_D_00144,DEV_MIGRATION_Q_00044,Egg Production,Active,DM-PERMIT-00218,2025-01-01,2025-01-15,2024-12-01,1218,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00219,DM-FLOCK-00219,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00043,DEV_MIGRATION_D_00043,DEV_MIGRATION_Q_00043,Egg Production,Active,DM-PERMIT-00219,2025-01-01,2025-01-15,2024-12-01,1219,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00220,DM-FLOCK-00220,DEV_MIGRATION_A_00022,DEV_MIGRATION_F_00044,DEV_MIGRATION_D_00144,DEV_MIGRATION_Q_00044,Egg Production,Active,DM-PERMIT-00220,2025-01-01,2025-01-15,2024-12-01,1220,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00221,DM-FLOCK-00221,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00045,DEV_MIGRATION_D_00045,DEV_MIGRATION_Q_00045,Egg Production,Active,DM-PERMIT-00221,2025-01-01,2025-01-15,2024-12-01,1221,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00222,DM-FLOCK-00222,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00046,DEV_MIGRATION_D_00146,DEV_MIGRATION_Q_00046,Egg Production,Active,DM-PERMIT-00222,2025-01-01,2025-01-15,2024-12-01,1222,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00223,DM-FLOCK-00223,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00045,DEV_MIGRATION_D_00045,DEV_MIGRATION_Q_00045,Egg Production,Active,DM-PERMIT-00223,2025-01-01,2025-01-15,2024-12-01,1223,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00224,DM-FLOCK-00224,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00046,DEV_MIGRATION_D_00146,DEV_MIGRATION_Q_00046,Egg Production,Active,DM-PERMIT-00224,2025-01-01,2025-01-15,2024-12-01,1224,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00225,DM-FLOCK-00225,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00045,DEV_MIGRATION_D_00045,DEV_MIGRATION_Q_00045,Egg Production,Active,DM-PERMIT-00225,2025-01-01,2025-01-15,2024-12-01,1225,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00226,DM-FLOCK-00226,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00046,DEV_MIGRATION_D_00146,DEV_MIGRATION_Q_00046,Egg Production,Active,DM-PERMIT-00226,2025-01-01,2025-01-15,2024-12-01,1226,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00227,DM-FLOCK-00227,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00045,DEV_MIGRATION_D_00045,DEV_MIGRATION_Q_00045,Egg Production,Active,DM-PERMIT-00227,2025-01-01,2025-01-15,2024-12-01,1227,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00228,DM-FLOCK-00228,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00046,DEV_MIGRATION_D_00146,DEV_MIGRATION_Q_00046,Egg Production,Active,DM-PERMIT-00228,2025-01-01,2025-01-15,2024-12-01,1228,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00229,DM-FLOCK-00229,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00045,DEV_MIGRATION_D_00045,DEV_MIGRATION_Q_00045,Egg Production,Active,DM-PERMIT-00229,2025-01-01,2025-01-15,2024-12-01,1229,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00230,DM-FLOCK-00230,DEV_MIGRATION_A_00023,DEV_MIGRATION_F_00046,DEV_MIGRATION_D_00146,DEV_MIGRATION_Q_00046,Egg Production,Active,DM-PERMIT-00230,2025-01-01,2025-01-15,2024-12-01,1230,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00231,DM-FLOCK-00231,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00047,DEV_MIGRATION_D_00047,DEV_MIGRATION_Q_00047,Egg Production,Active,DM-PERMIT-00231,2025-01-01,2025-01-15,2024-12-01,1231,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00232,DM-FLOCK-00232,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00048,DEV_MIGRATION_D_00148,DEV_MIGRATION_Q_00048,Egg Production,Active,DM-PERMIT-00232,2025-01-01,2025-01-15,2024-12-01,1232,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00233,DM-FLOCK-00233,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00047,DEV_MIGRATION_D_00047,DEV_MIGRATION_Q_00047,Egg Production,Active,DM-PERMIT-00233,2025-01-01,2025-01-15,2024-12-01,1233,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00234,DM-FLOCK-00234,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00048,DEV_MIGRATION_D_00148,DEV_MIGRATION_Q_00048,Egg Production,Active,DM-PERMIT-00234,2025-01-01,2025-01-15,2024-12-01,1234,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00235,DM-FLOCK-00235,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00047,DEV_MIGRATION_D_00047,DEV_MIGRATION_Q_00047,Egg Production,Active,DM-PERMIT-00235,2025-01-01,2025-01-15,2024-12-01,1235,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00236,DM-FLOCK-00236,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00048,DEV_MIGRATION_D_00148,DEV_MIGRATION_Q_00048,Egg Production,Active,DM-PERMIT-00236,2025-01-01,2025-01-15,2024-12-01,1236,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00237,DM-FLOCK-00237,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00047,DEV_MIGRATION_D_00047,DEV_MIGRATION_Q_00047,Egg Production,Active,DM-PERMIT-00237,2025-01-01,2025-01-15,2024-12-01,1237,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00238,DM-FLOCK-00238,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00048,DEV_MIGRATION_D_00148,DEV_MIGRATION_Q_00048,Egg Production,Active,DM-PERMIT-00238,2025-01-01,2025-01-15,2024-12-01,1238,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00239,DM-FLOCK-00239,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00047,DEV_MIGRATION_D_00047,DEV_MIGRATION_Q_00047,Egg Production,Active,DM-PERMIT-00239,2025-01-01,2025-01-15,2024-12-01,1239,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00240,DM-FLOCK-00240,DEV_MIGRATION_A_00024,DEV_MIGRATION_F_00048,DEV_MIGRATION_D_00148,DEV_MIGRATION_Q_00048,Egg Production,Active,DM-PERMIT-00240,2025-01-01,2025-01-15,2024-12-01,1240,White,2025-02-01,2026-08-01,,0,Fictional flock fixture.
DEV_MIGRATION_FL_00241,DM-FLOCK-00241,DEV_MIGRATION_A_00025,DEV_MIGRATION_F_00049,DEV_MIGRATION_D_00049,DEV_MIGRATION_Q_00049,Egg Production,Active,DM-PERMIT-00241,2025-01-01,2025-01-15,2024-12-01,1241,Brown,2025-02-01,2026-08-01,,0,Fictional flock fixture.
