QUOTA_TRANSACTION_ID,TRANSACTION_TYPE,QUOTA_ID,EFFECTIVE_DATE,END_DATE,QUOTA_COUNT,OWNER_ACCOUNT_ID,RELATED_ACCOUNT_ID,RELATED_QUOTA_ID,RELATED_TRANSACTION_ID,PRICE,QUOTA_LEASE_TYPE,COMMENTS
DEV_MIGRATION_QT_00258,Lease In,DEV_MIGRATION_Q_00086,2025-01-01,,358,DEV_MIGRATION_A_00043,DEV_MIGRATION_A_00009,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00259,Purchase,DEV_MIGRATION_Q_00087,2025-01-01,,359,DEV_MIGRATION_A_00044,DEV_MIGRATION_A_00010,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00260,Sale,DEV_MIGRATION_Q_00087,2025-01-01,,360,DEV_MIGRATION_A_00044,DEV_MIGRATION_A_00011,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00261,Lease In,DEV_MIGRATION_Q_00087,2025-01-01,,361,DEV_MIGRATION_A_00044,DEV_MIGRATION_A_00012,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00262,Purchase,DEV_MIGRATION_Q_00088,2025-01-01,,362,DEV_MIGRATION_A_00044,DEV_MIGRATION_A_00013,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00263,Sale,DEV_MIGRATION_Q_00088,2025-01-01,,363,DEV_MIGRATION_A_00044,DEV_MIGRATION_A_00014,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00264,Lease In,DEV_MIGRATION_Q_00088,2025-01-01,,364,DEV_MIGRATION_A_00044,DEV_MIGRATION_A_00015,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00265,Purchase,DEV_MIGRATION_Q_00089,2025-01-01,,365,DEV_MIGRATION_A_00045,DEV_MIGRATION_A_00016,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00266,Sale,DEV_MIGRATION_Q_00089,2025-01-01,,366,DEV_MIGRATION_A_00045,DEV_MIGRATION_A_00017,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00267,Lease In,DEV_MIGRATION_Q_00089,2025-01-01,,367,DEV_MIGRATION_A_00045,DEV_MIGRATION_A_00018,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00268,Purchase,DEV_MIGRATION_Q_00090,2025-01-01,,368,DEV_MIGRATION_A_00045,DEV_MIGRATION_A_00019,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00269,Sale,DEV_MIGRATION_Q_00090,2025-01-01,,369,DEV_MIGRATION_A_00045,DEV_MIGRATION_A_00020,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00270,Lease In,DEV_MIGRATION_Q_00090,2025-01-01,,370,DEV_MIGRATION_A_00045,DEV_MIGRATION_A_00021,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00271,Purchase,DEV_MIGRATION_Q_00091,2025-01-01,,371,DEV_MIGRATION_A_00046,DEV_MIGRATION_A_00022,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00272,Sale,DEV_MIGRATION_Q_00091,2025-01-01,,372,DEV_MIGRATION_A_00046,DEV_MIGRATION_A_00023,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00273,Lease In,DEV_MIGRATION_Q_00091,2025-01-01,,373,DEV_MIGRATION_A_00046,DEV_MIGRATION_A_00024,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00274,Purchase,DEV_MIGRATION_Q_00092,2025-01-01,,374,DEV_MIGRATION_A_00046,DEV_MIGRATION_A_00025,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00275,Sale,DEV_MIGRATION_Q_00092,2025-01-01,,375,DEV_MIGRATION_A_00046,DEV_MIGRATION_A_00026,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00276,Lease In,DEV_MIGRATION_Q_00092,2025-01-01,,376,DEV_MIGRATION_A_00046,DEV_MIGRATION_A_00027,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00277,Purchase,DEV_MIGRATION_Q_00093,2025-01-01,,377,DEV_MIGRATION_A_00047,DEV_MIGRATION_A_00028,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00278,Sale,DEV_MIGRATION_Q_00093,2025-01-01,,378,DEV_MIGRATION_A_00047,DEV_MIGRATION_A_00029,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00279,Lease In,DEV_MIGRATION_Q_00093,2025-01-01,,379,DEV_MIGRATION_A_00047,DEV_MIGRATION_A_00030,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00280,Purchase,DEV_MIGRATION_Q_00094,2025-01-01,,380,DEV_MIGRATION_A_00047,DEV_MIGRATION_A_00031,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00281,Sale,DEV_MIGRATION_Q_00094,2025-01-01,,381,DEV_MIGRATION_A_00047,DEV_MIGRATION_A_00032,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00282,Lease In,DEV_MIGRATION_Q_00094,2025-01-01,,382,DEV_MIGRATION_A_00047,DEV_MIGRATION_A_00033,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00283,Purchase,DEV_MIGRATION_Q_00095,2025-01-01,,383,DEV_MIGRATION_A_00048,DEV_MIGRATION_A_00034,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00284,Sale,DEV_MIGRATION_Q_00095,2025-01-01,,384,DEV_MIGRATION_A_00048,DEV_MIGRATION_A_00035,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00285,Lease In,DEV_MIGRATION_Q_00095,2025-01-01,,385,DEV_MIGRATION_A_00048,DEV_MIGRATION_A_00036,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00286,Purchase,DEV_MIGRATION_Q_00096,2025-01-01,,386,DEV_MIGRATION_A_00048,DEV_MIGRATION_A_00037,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00287,Sale,DEV_MIGRATION_Q_00096,2025-01-01,,387,DEV_MIGRATION_A_00048,DEV_MIGRATION_A_00038,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00288,Lease In,DEV_MIGRATION_Q_00096,2025-01-01,,388,DEV_MIGRATION_A_00048,DEV_MIGRATION_A_00039,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00289,Purchase,DEV_MIGRATION_Q_00097,2025-01-01,,389,DEV_MIGRATION_A_00049,DEV_MIGRATION_A_00040,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00290,Sale,DEV_MIGRATION_Q_00097,2025-01-01,,390,DEV_MIGRATION_A_00049,DEV_MIGRATION_A_00041,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00291,Lease In,DEV_MIGRATION_Q_00097,2025-01-01,,391,DEV_MIGRATION_A_00049,DEV_MIGRATION_A_00042,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00292,Purchase,DEV_MIGRATION_Q_00098,2025-01-01,,392,DEV_MIGRATION_A_00049,DEV_MIGRATION_A_00043,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00293,Sale,DEV_MIGRATION_Q_00098,2025-01-01,,393,DEV_MIGRATION_A_00049,DEV_MIGRATION_A_00044,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00294,Lease In,DEV_MIGRATION_Q_00098,2025-01-01,,394,DEV_MIGRATION_A_00049,DEV_MIGRATION_A_00045,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00295,Purchase,DEV_MIGRATION_Q_00099,2025-01-01,,395,DEV_MIGRATION_A_00050,DEV_MIGRATION_A_00046,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00296,Sale,DEV_MIGRATION_Q_00099,2025-01-01,,396,DEV_MIGRATION_A_00050,DEV_MIGRATION_A_00047,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00297,Lease In,DEV_MIGRATION_Q_00099,2025-01-01,,397,DEV_MIGRATION_A_00050,DEV_MIGRATION_A_00048,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00298,Purchase,DEV_MIGRATION_Q_00100,2025-01-01,,398,DEV_MIGRATION_A_00050,DEV_MIGRATION_A_00049,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00299,Sale,DEV_MIGRATION_Q_00100,2025-01-01,,399,DEV_MIGRATION_A_00050,DEV_MIGRATION_A_00050,,,"1,234.50",Fixed Term,Fictional quota activity.
DEV_MIGRATION_QT_00300,Lease In,DEV_MIGRATION_Q_00100,2025-01-01,,400,DEV_MIGRATION_A_00050,DEV_MIGRATION_A_00001,,,"1,234.50",Fixed Term,Fictional quota activity.
